buildroot login: root
# [   24.728085][    C0] xhci_hcd 0000:00:04.0: handle events!
[  104.450308][    C0] xhci_hcd 0000:00:04.0: trb complete code:1
[  104.450433][    C0] xhci_hcd 0000:00:04.0: handle event trb!
[  104.450559][    C0] xhci_hcd 0000:00:04.0: trb transfer!
[  104.450644][    C0] xhci_hcd 0000:00:04.0: trb complete code:1
[  104.450730][    C0] xhci_hcd 0000:00:04.0: handle event trb!
[  104.450809][    C0] xhci_hcd 0000:00:04.0: trb transfer!
[  104.450916][    C0] xhci_hcd 0000:00:04.0: trb complete code:1
[  104.451055][    C0] xhci_hcd 0000:00:04.0: handle event trb!
[  104.451209][    C0] xhci_hcd 0000:00:04.0: trb transfer!
[  104.451358][    C0] xhci_hcd 0000:00:04.0: trb complete code:1
[  104.451536][    C0] xhci_hcd 0000:00:04.0: handle event trb!
[  104.451692][    C0] xhci_hcd 0000:00:04.0: trb transfer!
[  104.451864][    C0] xhci_hcd 0000:00:04.0: trb complete code:1
[  104.452024][    C0] xhci_hcd 0000:00:04.0: handle event trb!
[  104.452160][    C0] xhci_hcd 0000:00:04.0: trb transfer!
[  104.452286][    C0] xhci_hcd 0000:00:04.0: trb complete code:1
[  104.452436][    C0] xhci_hcd 0000:00:04.0: handle event trb!
[  104.452570][    C0] xhci_hcd 0000:00:04.0: trb transfer!
[  104.452693][    C0] xhci_hcd 0000:00:04.0: trb complete code:1
[  104.452844][    C0] xhci_hcd 0000:00:04.0: handle event trb!
[  104.453016][    C0] xhci_hcd 0000:00:04.0: trb transfer!
[  104.453155][    C0] xhci_hcd 0000:00:04.0: trb complete code:1
[  104.453300][    C0] xhci_hcd 0000:00:04.0: handle event trb!
[  104.453435][    C0] xhci_hcd 0000:00:04.0: trb transfer!
[  104.453565][    C0] xhci_hcd 0000:00:04.0: trb complete code:1
[  104.453703][    C0] xhci_hcd 0000:00:04.0: handle event trb!
[  104.453827][    C0] xhci_hcd 0000:00:04.0: trb transfer!
[  104.453910][    C0] xhci_hcd 0000:00:04.0: trb complete code:1
[  104.454025][    C0] xhci_hcd 0000:00:04.0: handle event trb!
[  104.454135][    C0] xhci_hcd 0000:00:04.0: trb transfer!
[  104.454247][    C0] xhci_hcd 0000:00:04.0: trb complete code:1
[  104.454369][    C0] xhci_hcd 0000:00:04.0: handle event trb!
[  104.454483][    C0] xhci_hcd 0000:00:04.0: trb transfer!
[  104.454597][    C0] xhci_hcd 0000:00:04.0: trb complete code:1
[  104.454731][    C0] xhci_hcd 0000:00:04.0: handle event trb!
[  104.454854][    C0] xhci_hcd 0000:00:04.0: trb transfer!
[  104.454935][    C0] xhci_hcd 0000:00:04.0: trb complete code:1
[  104.455019][    C0] xhci_hcd 0000:00:04.0: handle event trb!
[  104.455095][    C0] xhci_hcd 0000:00:04.0: trb transfer!
[  104.455164][    C0] xhci_hcd 0000:00:04.0: trb complete code:1
[  104.455274][    C0] xhci_hcd 0000:00:04.0: handle event trb!
[  104.455387][    C0] xhci_hcd 0000:00:04.0: trb transfer!
[  104.455497][    C0] xhci_hcd 0000:00:04.0: trb complete code:13
[  104.455583][    C0] xhci_hcd 0000:00:04.0: handle event trb!
[  104.455652][    C0] xhci_hcd 0000:00:04.0: trb transfer!
[  104.455719][    C0] xhci_hcd 0000:00:04.0: trb complete code:1
[  104.455926][    C0] xhci_hcd 0000:00:04.0: handle event trb!
[  104.456058][    C0] xhci_hcd 0000:00:04.0: trb transfer!
[  104.456165][    C0] xhci_hcd 0000:00:04.0: trb complete code:1
[  104.456282][    C0] xhci_hcd 0000:00:04.0: handle event trb!
[  104.456387][    C0] xhci_hcd 0000:00:04.0: trb transfer!
[  104.456513][    C0] xhci_hcd 0000:00:04.0: trb complete code:13
[  104.456626][    C0] xhci_hcd 0000:00:04.0: handle event trb!
[  104.456703][    C0] xhci_hcd 0000:00:04.0: trb transfer!
[  104.456769][    C0] xhci_hcd 0000:00:04.0: trb complete code:1
[  104.456843][    C0] xhci_hcd 0000:00:04.0: handle event trb!
[  104.456946][    C0] xhci_hcd 0000:00:04.0: trb transfer!
[  104.457055][    C0] xhci_hcd 0000:00:04.0: trb complete code:1
[  104.457175][    C0] xhci_hcd 0000:00:04.0: handle event trb!
[  104.457286][    C0] xhci_hcd 0000:00:04.0: trb transfer!
[  104.457360][    C0] xhci_hcd 0000:00:04.0: trb complete code:1
[  104.457432][    C0] xhci_hcd 0000:00:04.0: handle event trb!
[  104.457504][    C0] xhci_hcd 0000:00:04.0: trb transfer!
[  104.457574][    C0] xhci_hcd 0000:00:04.0: trb complete code:1
[  104.457648][    C0] xhci_hcd 0000:00:04.0: handle event trb!
[  104.457752][    C0] xhci_hcd 0000:00:04.0: trb transfer!
[  104.457862][    C0] xhci_hcd 0000:00:04.0: trb complete code:1
[  104.458068][    C0] xhci_hcd 0000:00:04.0: handle event trb!
[  104.458183][    C0] xhci_hcd 0000:00:04.0: trb transfer!
[  104.458290][    C0] xhci_hcd 0000:00:04.0: trb complete code:15
[  104.458399][    C0] xhci_hcd 0000:00:04.0:  xhci interrupt!
[  104.458703][    C0] xhci_hcd 0000:00:04.0: handle events!
[  104.458968][    C0] xhci_hcd 0000:00:04.0:  xhci interrupt!
[  104.459325][  T108] xhci_hcd 0000:00:04.0: got 0
[  104.459514][  T108] usb 1-1: submitted urb:
[  104.459629][  T108] usb 1-1: pipe:4227712d,stream:0d
[  104.460145][  T108] xhci_hcd 0000:00:04.0: dump trb:
[  104.460308][  T108] xhci_hcd 0000:00:04.0: 3e60000
[  104.460411][  T108] xhci_hcd 0000:00:04.0: 1
[  104.460508][  T108] xhci_hcd 0000:00:04.0: c00
[  104.460623][  T108] xhci_hcd 0000:00:04.0: 80021624
[  104.460697][  T108] xhci_hcd 0000:00:04.0: dump trb:
[  104.460888][  T108] xhci_hcd 0000:00:04.0: 3e60c00
[  104.460991][  T108] xhci_hcd 0000:00:04.0: 1
[  104.461091][  T108] xhci_hcd 0000:00:04.0: c00
[  104.461155][  T108] xhci_hcd 0000:00:04.0: 80021625
[  104.461250][  T108] xhci_hcd 0000:00:04.0: dump trb:
[  104.461350][  T108] xhci_hcd 0000:00:04.0: 3e61800
[  104.461442][  T108] xhci_hcd 0000:00:04.0: 1
[  104.461533][  T108] xhci_hcd 0000:00:04.0: c00
[  104.461596][  T108] xhci_hcd 0000:00:04.0: 80021625
[  104.461686][  T108] xhci_hcd 0000:00:04.0: dump trb:
[  104.461776][  T108] xhci_hcd 0000:00:04.0: 3e62400
[  104.461870][  T108] xhci_hcd 0000:00:04.0: 1
[  104.461964][  T108] xhci_hcd 0000:00:04.0: c00
[  104.462059][  T108] xhci_hcd 0000:00:04.0: 80021625
[  104.462136][  T108] xhci_hcd 0000:00:04.0: dump trb:
[  104.462234][  T108] xhci_hcd 0000:00:04.0: 3e63000
[  104.462331][  T108] xhci_hcd 0000:00:04.0: 1
[  104.462427][  T108] xhci_hcd 0000:00:04.0: c00
[  104.462526][  T108] xhci_hcd 0000:00:04.0: 80021625
[  104.462623][  T108] xhci_hcd 0000:00:04.0: dump trb:
[  104.462714][  T108] xhci_hcd 0000:00:04.0: 3e63c00
[  104.462804][  T108] xhci_hcd 0000:00:04.0: 1
[  104.462862][  T108] xhci_hcd 0000:00:04.0: c00
[  104.462950][  T108] xhci_hcd 0000:00:04.0: 80021625
[  104.463018][  T108] xhci_hcd 0000:00:04.0: dump trb:
[  104.463107][  T108] xhci_hcd 0000:00:04.0: 3e64800
[  104.463206][  T108] xhci_hcd 0000:00:04.0: 1
[  104.463306][  T108] xhci_hcd 0000:00:04.0: c00
[  104.463368][  T108] xhci_hcd 0000:00:04.0: 80021625
[  104.463430][  T108] xhci_hcd 0000:00:04.0: dump trb:
[  104.463519][  T108] xhci_hcd 0000:00:04.0: 3e65400
[  104.463609][  T108] xhci_hcd 0000:00:04.0: 1
[  104.463701][  T108] xhci_hcd 0000:00:04.0: c00
[  104.463788][  T108] xhci_hcd 0000:00:04.0: 80021625
[  104.463855][  T108] xhci_hcd 0000:00:04.0: dump trb:
[  104.463942][  T108] xhci_hcd 0000:00:04.0: 3e66000
[  104.464036][  T108] xhci_hcd 0000:00:04.0: 1
[  104.464097][  T108] xhci_hcd 0000:00:04.0: c00
[  104.464151][  T108] xhci_hcd 0000:00:04.0: 80021625
[  104.464234][  T108] xhci_hcd 0000:00:04.0: dump trb:
[  104.464327][  T108] xhci_hcd 0000:00:04.0: 3e66c00
[  104.464417][  T108] xhci_hcd 0000:00:04.0: 1
[  104.464509][  T108] xhci_hcd 0000:00:04.0: c00
[  104.464608][  T108] xhci_hcd 0000:00:04.0: 80021625
[  104.464711][  T108] xhci_hcd 0000:00:04.0: dump trb:
[  104.464814][  T108] xhci_hcd 0000:00:04.0: 3e67800
[  104.464889][  T108] xhci_hcd 0000:00:04.0: 1
[  104.464980][  T108] xhci_hcd 0000:00:04.0: c00
[  104.465074][  T108] xhci_hcd 0000:00:04.0: 80021625
[  104.465148][  T108] xhci_hcd 0000:00:04.0: dump trb:
[  104.465216][  T108] xhci_hcd 0000:00:04.0: 3e68400
[  104.465309][  T108] xhci_hcd 0000:00:04.0: 1
[  104.465409][  T108] xhci_hcd 0000:00:04.0: c00
[  104.465478][  T108] xhci_hcd 0000:00:04.0: 80021625
[  104.465565][  T108] xhci_hcd 0000:00:04.0: dump trb:
[  104.465659][  T108] xhci_hcd 0000:00:04.0: 3e69000
[  104.465723][  T108] xhci_hcd 0000:00:04.0: 1
[  104.465817][  T108] xhci_hcd 0000:00:04.0: c00
[  104.465914][  T108] xhci_hcd 0000:00:04.0: 80021625
[  104.466010][  T108] xhci_hcd 0000:00:04.0: dump trb:
[  104.466108][  T108] xhci_hcd 0000:00:04.0: 3e69c00
[  104.466194][  T108] xhci_hcd 0000:00:04.0: 1
[  104.466276][  T108] xhci_hcd 0000:00:04.0: c00
[  104.466359][  T108] xhci_hcd 0000:00:04.0: 80021625
[  104.466447][  T108] xhci_hcd 0000:00:04.0: dump trb:
[  104.466536][  T108] xhci_hcd 0000:00:04.0: 3e6a800
[  104.466622][  T108] xhci_hcd 0000:00:04.0: 1
[  104.466725][  T108] xhci_hcd 0000:00:04.0: c00
[  104.466813][  T108] xhci_hcd 0000:00:04.0: 80021625
[  104.466909][  T108] xhci_hcd 0000:00:04.0: dump trb:
[  104.467005][  T108] xhci_hcd 0000:00:04.0: 3e6b400
[  104.467104][  T108] xhci_hcd 0000:00:04.0: 1
[  104.467199][  T108] xhci_hcd 0000:00:04.0: c00
[  104.467291][  T108] xhci_hcd 0000:00:04.0: 80021625
[  104.467391][  T108] xhci_hcd 0000:00:04.0: dump trb:
[  104.467487][  T108] xhci_hcd 0000:00:04.0: 3e6c000
[  104.467585][  T108] xhci_hcd 0000:00:04.0: 1
[  104.467666][  T108] xhci_hcd 0000:00:04.0: c00
[  104.467753][  T108] xhci_hcd 0000:00:04.0: 80021625
[  104.467816][  T108] xhci_hcd 0000:00:04.0: dump trb:
[  104.467873][  T108] xhci_hcd 0000:00:04.0: 3e6cc00
[  104.467922][  T108] xhci_hcd 0000:00:04.0: 1
[  104.467969][  T108] xhci_hcd 0000:00:04.0: c00
[  104.468017][  T108] xhci_hcd 0000:00:04.0: 80021625
[  104.468067][  T108] xhci_hcd 0000:00:04.0: dump trb:
[  104.468145][  T108] xhci_hcd 0000:00:04.0: 3e6d800
[  104.468243][  T108] xhci_hcd 0000:00:04.0: 1
[  104.468330][  T108] xhci_hcd 0000:00:04.0: c00
[  104.468419][  T108] xhci_hcd 0000:00:04.0: 80021625
[  104.468508][  T108] xhci_hcd 0000:00:04.0: dump trb:
[  104.468595][  T108] xhci_hcd 0000:00:04.0: 3e6e400
[  104.468685][  T108] xhci_hcd 0000:00:04.0: 1
[  104.468771][  T108] xhci_hcd 0000:00:04.0: c00
[  104.468840][  T108] xhci_hcd 0000:00:04.0: 80021625
[  104.468899][  T108] xhci_hcd 0000:00:04.0: dump trb:
[  104.468959][  T108] xhci_hcd 0000:00:04.0: 3e6f000
[  104.469015][  T108] xhci_hcd 0000:00:04.0: 1
[  104.469069][  T108] xhci_hcd 0000:00:04.0: c00
[  104.469121][  T108] xhci_hcd 0000:00:04.0: 80021625
[  104.469186][  T108] xhci_hcd 0000:00:04.0: dump trb:
[  104.469256][  T108] xhci_hcd 0000:00:04.0: 3e6fc00
[  104.469313][  T108] xhci_hcd 0000:00:04.0: 1
[  104.469365][  T108] xhci_hcd 0000:00:04.0: 40400
[  104.469447][  T108] xhci_hcd 0000:00:04.0: 80021415
[  104.469515][  T108] xhci_hcd 0000:00:04.0: dump trb:
[  104.469602][  T108] xhci_hcd 0000:00:04.0: 3e70000
[  104.469697][  T108] xhci_hcd 0000:00:04.0: 1
[  104.469788][  T108] xhci_hcd 0000:00:04.0: 800
[  104.469854][  T108] xhci_hcd 0000:00:04.0: 625
[  104.469909][  T108] xhci_hcd 0000:00:04.0: dump trb:
[  104.469983][  T108] xhci_hcd 0000:00:04.0: 3e70800
[  104.470071][  T108] xhci_hcd 0000:00:04.0: 1
[  104.470137][  T108] xhci_hcd 0000:00:04.0: c00
[  104.470194][  T108] xhci_hcd 0000:00:04.0: 80021625
[  104.470256][  T108] xhci_hcd 0000:00:04.0: dump trb:
[  104.470318][  T108] xhci_hcd 0000:00:04.0: 3e71400
[  104.470401][  T108] xhci_hcd 0000:00:04.0: 1
[  104.470465][  T108] xhci_hcd 0000:00:04.0: c00
[  104.470519][  T108] xhci_hcd 0000:00:04.0: 80021625
[  104.470581][  T108] xhci_hcd 0000:00:04.0: dump trb:
[  104.470646][  T108] xhci_hcd 0000:00:04.0: 3e72000
[  104.470745][  T108] xhci_hcd 0000:00:04.0: 1
[  104.470842][  T108] xhci_hcd 0000:00:04.0: c00
[  104.470940][  T108] xhci_hcd 0000:00:04.0: 80021625
[  104.471016][  T108] xhci_hcd 0000:00:04.0: dump trb:
[  104.471080][  T108] xhci_hcd 0000:00:04.0: 3e72c00
[  104.471141][  T108] xhci_hcd 0000:00:04.0: 1
[  104.471199][  T108] xhci_hcd 0000:00:04.0: c00
[  104.471256][  T108] xhci_hcd 0000:00:04.0: 80021625
[  104.471318][  T108] xhci_hcd 0000:00:04.0: dump trb:
[  104.471380][  T108] xhci_hcd 0000:00:04.0: 3e73800
[  104.471463][  T108] xhci_hcd 0000:00:04.0: 1
[  104.471529][  T108] xhci_hcd 0000:00:04.0: c00
[  104.471625][  T108] xhci_hcd 0000:00:04.0: 80021625
[  104.471760][  T108] xhci_hcd 0000:00:04.0: dump trb:
[  104.471871][  T108] xhci_hcd 0000:00:04.0: 3e74400
[  104.471987][  T108] xhci_hcd 0000:00:04.0: 1
[  104.472062][  T108] xhci_hcd 0000:00:04.0: c00
[  104.472123][  T108] xhci_hcd 0000:00:04.0: 80021625
[  104.472188][  T108] xhci_hcd 0000:00:04.0: dump trb:
[  104.472251][  T108] xhci_hcd 0000:00:04.0: 3e75000
[  104.472322][  T108] xhci_hcd 0000:00:04.0: 1
[  104.472384][  T108] xhci_hcd 0000:00:04.0: c00
[  104.472493][  T108] xhci_hcd 0000:00:04.0: 80021625
[  104.472603][  T108] xhci_hcd 0000:00:04.0: dump trb:
[  104.472733][  T108] xhci_hcd 0000:00:04.0: 3e75c00
[  104.472839][  T108] xhci_hcd 0000:00:04.0: 1
[  104.472962][  T108] xhci_hcd 0000:00:04.0: c00
[  104.473067][  T108] xhci_hcd 0000:00:04.0: 80021625
[  104.473186][  T108] xhci_hcd 0000:00:04.0: dump trb:
[  104.473303][  T108] xhci_hcd 0000:00:04.0: 3e76800
[  104.473414][  T108] xhci_hcd 0000:00:04.0: 1
[  104.473509][  T108] xhci_hcd 0000:00:04.0: c00
[  104.473576][  T108] xhci_hcd 0000:00:04.0: 80021625
[  104.473650][  T108] xhci_hcd 0000:00:04.0: dump trb:
[  104.473725][  T108] xhci_hcd 0000:00:04.0: 3e77400
[  104.473796][  T108] xhci_hcd 0000:00:04.0: 1
[  104.473856][  T108] xhci_hcd 0000:00:04.0: c00
[  104.473948][  T108] xhci_hcd 0000:00:04.0: 80021425
[  104.474387][    C0] xhci_hcd 0000:00:04.0: handle events!
[  104.474580][    C0] xhci_hcd 0000:00:04.0: handle event trb!
[  104.474748][    C0] xhci_hcd 0000:00:04.0: trb transfer!
[  104.475101][    C0] xhci_hcd 0000:00:04.0: trb complete code:1
[  104.476072][    C0] xhci_hcd 0000:00:04.0: handle event trb!
[  104.476387][    C0] xhci_hcd 0000:00:04.0: trb transfer!
[  104.476517][    C0] xhci_hcd 0000:00:04.0: trb complete code:1
[  104.477108][    C0] xhci_hcd 0000:00:04.0: handle event trb!
[  104.477208][    C0] xhci_hcd 0000:00:04.0: trb transfer!
[  104.477287][    C0] xhci_hcd 0000:00:04.0: trb complete code:1
[  104.477975][    C0] xhci_hcd 0000:00:04.0: handle event trb!
[  104.478310][    C0] xhci_hcd 0000:00:04.0: trb transfer!
[  104.478608][    C0] xhci_hcd 0000:00:04.0: trb complete code:1
[  104.478706][    C0] xhci_hcd 0000:00:04.0: handle event trb!
[  104.478811][    C0] xhci_hcd 0000:00:04.0: trb transfer!
[  104.478884][    C0] xhci_hcd 0000:00:04.0: trb complete code:1
[  104.478959][    C0] xhci_hcd 0000:00:04.0: handle event trb!
[  104.479073][    C0] xhci_hcd 0000:00:04.0: trb transfer!
[  104.479152][    C0] xhci_hcd 0000:00:04.0: trb complete code:1
[  104.479405][    C0] xhci_hcd 0000:00:04.0: handle event trb!
[  104.479812][    C0] xhci_hcd 0000:00:04.0: trb transfer!
[  104.480087][    C0] xhci_hcd 0000:00:04.0: trb complete code:1
[  104.480205][    C0] xhci_hcd 0000:00:04.0: handle event trb!
[  104.480315][    C0] xhci_hcd 0000:00:04.0: trb transfer!
[  104.480411][    C0] xhci_hcd 0000:00:04.0: trb complete code:13
[  104.480532][    C0] xhci_hcd 0000:00:04.0: handle event trb!
[  104.480636][    C0] xhci_hcd 0000:00:04.0: trb transfer!
[  104.480738][    C0] xhci_hcd 0000:00:04.0: trb complete code:1
[  104.480860][    C0] xhci_hcd 0000:00:04.0: handle event trb!
[  104.481144][    C0] xhci_hcd 0000:00:04.0: trb transfer!
[  104.481452][    C0] xhci_hcd 0000:00:04.0: trb complete code:1
[  104.481536][    C0] xhci_hcd 0000:00:04.0: handle event trb!
[  104.481603][    C0] xhci_hcd 0000:00:04.0: trb transfer!
[  104.481673][    C0] xhci_hcd 0000:00:04.0: trb complete code:1
[  104.481807][    C0] xhci_hcd 0000:00:04.0: handle event trb!
[  104.481937][    C0] xhci_hcd 0000:00:04.0: trb transfer!
[  104.482032][    C0] xhci_hcd 0000:00:04.0: trb complete code:1
[  104.482105][    C0] xhci_hcd 0000:00:04.0: handle event trb!
[  104.482168][    C0] xhci_hcd 0000:00:04.0: trb transfer!
[  104.482268][    C0] xhci_hcd 0000:00:04.0: trb complete code:1
[  104.482365][    C0] xhci_hcd 0000:00:04.0: handle event trb!
[  104.482436][    C0] xhci_hcd 0000:00:04.0: trb transfer!
[  104.482527][    C0] xhci_hcd 0000:00:04.0: trb complete code:1
[  104.482622][    C0] xhci_hcd 0000:00:04.0: handle event trb!
[  104.482691][    C0] xhci_hcd 0000:00:04.0: trb transfer!
[  104.482750][    C0] xhci_hcd 0000:00:04.0: trb complete code:1
[  104.482818][    C0] xhci_hcd 0000:00:04.0: handle event trb!
[  104.482877][    C0] xhci_hcd 0000:00:04.0: trb transfer!
[  104.483013][    C0] xhci_hcd 0000:00:04.0: trb complete code:1
[  104.483132][    C0] xhci_hcd 0000:00:04.0: handle event trb!
[  104.483209][    C0] xhci_hcd 0000:00:04.0: trb transfer!
[  104.483319][    C0] xhci_hcd 0000:00:04.0: trb complete code:1
[  104.483426][    C0] xhci_hcd 0000:00:04.0: handle event trb!
[  104.483534][    C0] xhci_hcd 0000:00:04.0: trb transfer!
[  104.483634][    C0] xhci_hcd 0000:00:04.0: trb complete code:1
[  104.483761][    C0] xhci_hcd 0000:00:04.0: handle event trb!
[  104.483861][    C0] xhci_hcd 0000:00:04.0: trb transfer!
[  104.483958][    C0] xhci_hcd 0000:00:04.0: trb complete code:1
[  104.484061][    C0] xhci_hcd 0000:00:04.0: handle event trb!
[  104.484172][    C0] xhci_hcd 0000:00:04.0: trb transfer!
[  104.484285][    C0] xhci_hcd 0000:00:04.0: trb complete code:1
[  104.484404][    C0] xhci_hcd 0000:00:04.0: handle event trb!
[  104.484513][    C0] xhci_hcd 0000:00:04.0: trb transfer!
[  104.484621][    C0] xhci_hcd 0000:00:04.0: trb complete code:1
[  104.484759][    C0] xhci_hcd 0000:00:04.0: handle event trb!
[  104.484900][    C0] xhci_hcd 0000:00:04.0: trb transfer!
[  104.485009][    C0] xhci_hcd 0000:00:04.0: trb complete code:1
[  104.485119][    C0] xhci_hcd 0000:00:04.0: handle event trb!
[  104.485199][    C0] xhci_hcd 0000:00:04.0: trb transfer!
[  104.485272][    C0] xhci_hcd 0000:00:04.0: trb complete code:1
[  104.485367][    C0] xhci_hcd 0000:00:04.0: handle event trb!
[  104.485450][    C0] xhci_hcd 0000:00:04.0: trb transfer!
[  104.485543][    C0] xhci_hcd 0000:00:04.0: trb complete code:1
[  104.485705][    C0] xhci_hcd 0000:00:04.0: handle event trb!
[  104.485830][    C0] xhci_hcd 0000:00:04.0: trb transfer!
[  104.485941][    C0] xhci_hcd 0000:00:04.0: trb complete code:1
[  104.486082][    C0] xhci_hcd 0000:00:04.0: handle event trb!
[  104.486196][    C0] xhci_hcd 0000:00:04.0: trb transfer!
[  104.486312][    C0] xhci_hcd 0000:00:04.0: trb complete code:1
[  104.486402][    C0] xhci_hcd 0000:00:04.0: handle event trb!
[  104.486485][    C0] xhci_hcd 0000:00:04.0: trb transfer!
[  104.486555][    C0] xhci_hcd 0000:00:04.0: trb complete code:13
[  104.486675][    C0] xhci_hcd 0000:00:04.0: handle event trb!
[  104.486791][    C0] xhci_hcd 0000:00:04.0: trb transfer!
[  104.486908][    C0] xhci_hcd 0000:00:04.0: trb complete code:1
[  104.487029][    C0] xhci_hcd 0000:00:04.0: handle event trb!
[  104.487184][    C0] xhci_hcd 0000:00:04.0: trb transfer!
[  104.487284][    C0] xhci_hcd 0000:00:04.0: trb complete code:1
[  104.487361][    C0] xhci_hcd 0000:00:04.0: handle event trb!
[  104.487433][    C0] xhci_hcd 0000:00:04.0: trb transfer!
[  104.487500][    C0] xhci_hcd 0000:00:04.0: trb complete code:1
[  104.487581][    C0] xhci_hcd 0000:00:04.0: handle event trb!
[  104.487694][    C0] xhci_hcd 0000:00:04.0: trb transfer!
[  104.487808][    C0] xhci_hcd 0000:00:04.0: trb complete code:1
[  104.487928][    C0] xhci_hcd 0000:00:04.0: handle event trb!
[  104.488039][    C0] xhci_hcd 0000:00:04.0: trb transfer!
[  104.488302][    C0] xhci_hcd 0000:00:04.0: trb complete code:1
[  104.488501][    C0] xhci_hcd 0000:00:04.0: handle event trb!
[  104.488610][    C0] xhci_hcd 0000:00:04.0: trb transfer!
[  104.488684][    C0] xhci_hcd 0000:00:04.0: trb complete code:15
[  104.488788][    C0] xhci_hcd 0000:00:04.0:  xhci interrupt!
[  104.489112][    C0] xhci_hcd 0000:00:04.0: handle events!
[  104.489325][    C0] xhci_hcd 0000:00:04.0:  xhci interrupt!
[  104.489537][  T108] xhci_hcd 0000:00:04.0: got 0
[  104.489767][  T108] usb 1-1: submitted urb:
[  104.490048][  T108] usb 1-1: pipe:4227712d,stream:0d
[  104.490223][  T108] xhci_hcd 0000:00:04.0: dump trb:
[  104.490344][  T108] xhci_hcd 0000:00:04.0: 3e60000
[  104.490432][  T108] xhci_hcd 0000:00:04.0: 1
[  104.490497][  T108] xhci_hcd 0000:00:04.0: c00
[  104.490562][  T108] xhci_hcd 0000:00:04.0: 80021624
[  104.490634][  T108] xhci_hcd 0000:00:04.0: dump trb:
[  104.490698][  T108] xhci_hcd 0000:00:04.0: 3e60c00
[  104.490891][  T108] xhci_hcd 0000:00:04.0: 1
[  104.491010][  T108] xhci_hcd 0000:00:04.0: c00
[  104.491074][  T108] xhci_hcd 0000:00:04.0: 80021625
[  104.491139][  T108] xhci_hcd 0000:00:04.0: dump trb:
[  104.491201][  T108] xhci_hcd 0000:00:04.0: 3e61800
[  104.491292][  T108] xhci_hcd 0000:00:04.0: 1
[  104.491389][  T108] xhci_hcd 0000:00:04.0: c00
[  104.491577][  T108] xhci_hcd 0000:00:04.0: 80021625
[  104.491774][  T108] xhci_hcd 0000:00:04.0: dump trb:
[  104.492038][  T108] xhci_hcd 0000:00:04.0: 3e62400
[  104.492110][  T108] xhci_hcd 0000:00:04.0: 1
[  104.492185][  T108] xhci_hcd 0000:00:04.0: c00
[  104.492382][  T108] xhci_hcd 0000:00:04.0: 80021625
[  104.492485][  T108] xhci_hcd 0000:00:04.0: dump trb:
[  104.492554][  T108] xhci_hcd 0000:00:04.0: 3e63000
[  104.492617][  T108] xhci_hcd 0000:00:04.0: 1
[  104.492680][  T108] xhci_hcd 0000:00:04.0: c00
[  104.492765][  T108] xhci_hcd 0000:00:04.0: 80021625
[  104.492833][  T108] xhci_hcd 0000:00:04.0: dump trb:
[  104.493344][  T108] xhci_hcd 0000:00:04.0: 3e63c00
[  104.493549][  T108] xhci_hcd 0000:00:04.0: 1
[  104.493803][  T108] xhci_hcd 0000:00:04.0: c00
[  104.493870][  T108] xhci_hcd 0000:00:04.0: 80021625
[  104.493941][  T108] xhci_hcd 0000:00:04.0: dump trb:
[  104.494008][  T108] xhci_hcd 0000:00:04.0: 3e64800
[  104.494096][  T108] xhci_hcd 0000:00:04.0: 1
[  104.494326][  T108] xhci_hcd 0000:00:04.0: c00
[  104.494573][  T108] xhci_hcd 0000:00:04.0: 80021625
[  104.494790][  T108] xhci_hcd 0000:00:04.0: dump trb:
[  104.494956][  T108] xhci_hcd 0000:00:04.0: 3e65400
[  104.495106][  T108] xhci_hcd 0000:00:04.0: 1
[  104.495207][  T108] xhci_hcd 0000:00:04.0: c00
[  104.495383][  T108] xhci_hcd 0000:00:04.0: 80021625
[  104.495562][  T108] xhci_hcd 0000:00:04.0: dump trb:
[  104.495672][  T108] xhci_hcd 0000:00:04.0: 3e66000
[  104.495784][  T108] xhci_hcd 0000:00:04.0: 1
[  104.495885][  T108] xhci_hcd 0000:00:04.0: c00
[  104.496021][  T108] xhci_hcd 0000:00:04.0: 80021625
[  104.496185][  T108] xhci_hcd 0000:00:04.0: dump trb:
[  104.496304][  T108] xhci_hcd 0000:00:04.0: 3e66c00
[  104.496385][  T108] xhci_hcd 0000:00:04.0: 1
[  104.496495][  T108] xhci_hcd 0000:00:04.0: c00
[  104.496586][  T108] xhci_hcd 0000:00:04.0: 80021625
[  104.496674][  T108] xhci_hcd 0000:00:04.0: dump trb:
[  104.496749][  T108] xhci_hcd 0000:00:04.0: 3e67800
[  104.496823][  T108] xhci_hcd 0000:00:04.0: 1
[  104.496943][  T108] xhci_hcd 0000:00:04.0: c00
[  104.497081][  T108] xhci_hcd 0000:00:04.0: 80021625
[  104.497230][  T108] xhci_hcd 0000:00:04.0: dump trb:
[  104.497371][  T108] xhci_hcd 0000:00:04.0: 3e68400
[  104.497508][  T108] xhci_hcd 0000:00:04.0: 1
[  104.497624][  T108] xhci_hcd 0000:00:04.0: c00
[  104.497743][  T108] xhci_hcd 0000:00:04.0: 80021625
[  104.497858][  T108] xhci_hcd 0000:00:04.0: dump trb:
[  104.497977][  T108] xhci_hcd 0000:00:04.0: 3e69000
[  104.498090][  T108] xhci_hcd 0000:00:04.0: 1
[  104.498196][  T108] xhci_hcd 0000:00:04.0: c00
[  104.498303][  T108] xhci_hcd 0000:00:04.0: 80021625
[  104.498419][  T108] xhci_hcd 0000:00:04.0: dump trb:
